char_id,gender,race,class,territory,creation_date,class_mastery_date,total_kills,total_deaths
18700,F,A,A,0,2017-11-11,2018-12-28,11,5
18701,M,D,W,17,2017-05-22,2018-01-30,17,11
18702,F,E,C,7,2017-02-21,2018-11-14,8,11
18703,F,B,A,12,2017-09-11,2018-05-31,4,9
18704,N,A,A,0,2017-09-03,2018-04-25,11,6
18705,F,A,W,15,2017-01-02,2018-05-29,11,8
18706,F,A,R,8,2017-04-21,2018-01-27,7,12
18707,M,A,T,17,2017-07-28,2018-07-16,11,13
18708,F,B,R,8,2017-02-16,2018-10-20,3,9
18709,M,D,A,1,2017-04-28,2018-06-19,11,12
18710,F,B,H,1,2017-12-07,2018-08-07,9,12
18711,N,D,R,19,2017-03-10,2018-12-08,12,6
18712,M,A,A,9,2017-11-02,2018-06-30,13,8
18713,N,B,W,2,2017-08-25,2018-10-26,14,8
18714,F,A,C,12,2017-10-04,2018-11-06,7,9
18715,M,A,H,13,2017-01-29,2018-01-08,10,13
18716,F,B,C,3,2017-08-12,2018-05-04,9,16
18717,N,A,T,19,2017-03-14,2018-05-11,15,7
18718,M,E,W,16,2017-12-31,2018-07-13,12,6
18719,F,B,A,3,2017-03-30,2018-03-22,8,12
18720,F,D,T,18,2017-08-19,2018-12-06,12,12
18721,M,D,H,1,2017-01-12,2018-04-08,9,15
18722,M,B,T,17,2017-03-18,2018-08-11,11,11
18723,F,D,T,16,2017-08-26,2018-05-27,6,16
18724,F,D,W,11,2017-09-02,2018-10-28,13,8
18725,F,C,T,1,2017-08-20,2018-01-31,5,9
18726,F,B,C,14,2017-08-17,2018-05-28,10,5
18727,F,D,W,1,2017-06-01,2018-03-29,13,9
18728,F,B,W,1,2017-06-27,2018-12-04,11,7
18729,M,C,W,10,2017-05-14,2018-10-17,9,6
18730,M,D,W,5,2017-06-06,2018-04-17,11,12
18731,F,C,A,7,2017-10-01,2018-11-23,8,5
18732,M,D,T,15,2017-01-21,2018-01-16,9,10
18733,N,B,A,13,2017-01-23,2018-12-09,8,11
18734,M,A,W,5,2017-04-20,2018-07-17,10,4
18735,F,B,T,10,2017-03-17,2018-09-22,16,12
18736,M,A,A,0,2017-07-07,2018-03-25,9,13
18737,F,A,A,0,2017-10-07,2018-06-23,11,11
18738,M,A,T,18,2017-07-03,2018-09-06,7,8
18739,M,B,W,8,2017-08-12,2018-03-04,14,13
18740,F,A,A,6,2017-05-14,2018-12-09,7,7
18741,M,A,T,11,2017-03-10,2018-11-20,12,12
18742,M,A,T,7,2017-07-05,2018-03-03,10,12
18743,M,A,C,15,2017-04-08,2018-08-12,10,6
18744,M,A,T,0,2017-06-01,2018-07-04,5,17
18745,F,D,T,16,2017-09-07,2018-10-26,9,10
18746,M,C,A,9,2017-02-10,2018-03-28,9,11
18747,F,C,W,5,2017-01-11,2018-06-23,16,8
18748,F,A,A,15,2017-12-08,2018-05-30,9,12
18749,F,D,A,16,2017-08-19,2018-08-05,12,15
18750,F,A,H,15,2017-02-07,2018-09-13,8,7
18751,F,A,C,3,2017-10-23,2018-12-09,9,6
18752,F,A,C,16,2017-06-17,2018-02-08,8,10
18753,F,A,R,0,2017-12-05,2018-06-18,14,15
18754,F,D,C,14,2017-07-14,2018-05-03,14,6
18755,M,A,T,9,2017-09-07,2018-01-20,12,7
18756,F,A,T,8,2017-07-27,2018-05-30,11,9
18757,N,A,W,4,2017-01-28,2018-02-16,12,10
18758,F,A,R,0,2017-08-10,2018-08-08,14,14
18759,F,B,A,0,2017-08-24,2018-06-20,12,8
18760,M,A,W,14,2017-07-10,2018-07-22,16,14
18761,F,A,W,7,2017-03-23,2018-01-05,18,10
18762,F,D,W,16,2017-04-29,2018-03-20,11,10
18763,F,C,W,5,2017-10-16,2018-08-12,9,13
18764,F,D,W,10,2017-09-08,2018-08-23,9,12
18765,N,C,A,12,2017-05-21,2018-06-30,13,9
18766,M,B,C,11,2017-02-19,2018-01-24,11,11
18767,M,C,A,7,2017-11-30,2018-08-24,7,12
18768,N,D,W,18,2017-03-17,2018-12-14,5,10
18769,F,C,W,6,2017-06-09,2018-08-07,9,6
18770,F,C,C,12,2017-11-30,2018-08-10,17,9
18771,F,C,T,10,2017-03-24,2018-11-24,11,9
18772,M,D,A,3,2017-11-25,2018-01-17,11,9
18773,M,A,T,16,2017-05-05,2018-04-14,4,9
18774,N,B,T,14,2017-01-05,2018-12-20,6,12
18775,N,B,A,16,2017-07-28,2018-01-23,5,16
18776,F,A,W,8,2017-05-21,2018-09-11,10,6
18777,N,A,W,8,2017-05-14,2018-10-18,0,11
18778,F,B,R,4,2017-09-22,2018-06-06,13,7
18779,M,B,R,3,2017-02-28,2018-08-19,12,6
18780,F,D,C,4,2017-03-16,2018-07-19,14,8
18781,F,A,A,1,2017-06-01,2018-04-25,7,14
18782,F,D,C,6,2017-12-24,2018-10-14,10,12
18783,F,B,A,7,2017-06-30,2018-06-15,11,17
18784,M,A,W,8,2017-12-28,2018-08-25,11,16
18785,F,D,A,7,2017-12-31,2018-08-29,9,8
18786,F,E,R,7,2017-11-12,2018-07-16,6,14
18787,F,C,H,6,2017-11-05,2018-06-15,6,11
18788,M,B,R,8,2017-10-24,2018-10-17,13,9
18789,M,D,T,12,2017-10-21,2018-08-24,10,16
18790,F,C,T,1,2017-03-19,2018-11-15,9,5
18791,F,D,W,17,2017-06-22,2018-06-22,9,15
18792,F,B,W,13,2017-05-16,2018-10-17,10,11
18793,M,A,T,0,2017-01-02,2018-02-16,10,12
18794,M,A,A,5,2017-02-11,2018-01-23,8,11
18795,F,D,W,15,2017-03-21,2018-08-19,14,7
18796,M,D,A,15,2017-06-12,2018-07-11,16,12
18797,F,A,C,4,2017-10-11,2018-07-13,16,8
18798,M,B,C,4,2017-01-23,2018-09-12,5,7
18799,F,A,T,13,2017-09-11,2018-02-15,9,5
18800,M,A,T,18,2017-06-12,2018-11-14,11,6
18801,F,E,A,12,2017-03-07,2018-05-19,14,13
18802,F,C,C,1,2017-05-11,2018-11-17,11,15
18803,N,D,A,14,2017-11-05,2018-07-13,8,9
18804,F,A,W,7,2017-11-28,2018-12-17,11,9
18805,F,A,A,15,2017-10-22,2018-11-04,10,10
18806,M,B,C,6,2017-08-23,2018-02-09,11,16
18807,M,B,R,13,2017-10-12,2018-01-15,3,9
18808,F,C,W,3,2017-06-08,2018-01-19,13,14
18809,F,D,W,0,2017-10-27,2018-02-26,9,10
18810,M,B,C,8,2017-09-05,2018-03-14,9,16
18811,N,B,W,8,2017-01-13,2018-03-19,6,12
18812,M,C,T,15,2017-06-20,2018-09-14,13,10
18813,M,C,W,16,2017-01-24,2018-06-29,9,12
18814,M,A,T,17,2017-04-13,2018-03-27,14,11
18815,F,D,C,10,2017-11-25,2018-06-10,16,9
18816,M,A,R,1,2017-11-16,2018-04-16,7,10
18817,N,B,R,9,2017-03-25,2018-09-03,11,10
18818,F,B,R,6,2017-08-15,2018-10-26,12,12
18819,M,C,W,10,2017-09-10,2018-05-09,10,13
18820,F,C,W,12,2017-07-31,2018-05-02,9,11
18821,F,A,W,2,2017-02-16,2018-09-18,10,12
18822,M,B,T,9,2017-05-21,2018-06-02,9,13
18823,N,C,W,16,2017-03-31,2018-07-16,10,7
18824,M,B,R,13,2017-03-03,2018-07-13,12,4
18825,M,A,W,13,2017-08-01,2018-03-11,14,8
18826,M,A,A,2,2017-12-18,2018-07-04,12,11
18827,M,A,C,15,2017-11-26,2018-12-13,8,9
18828,M,A,W,10,2017-05-28,2018-10-30,12,20
18829,M,A,A,13,2017-01-24,2018-12-31,10,10
18830,N,B,R,4,2017-09-12,2018-01-29,7,10
18831,N,B,W,13,2017-12-25,2018-02-25,7,16
18832,M,A,T,0,2017-12-27,2018-01-15,4,6
18833,M,A,W,3,2017-02-11,2018-04-16,11,12
18834,M,B,R,7,2017-08-28,2018-02-11,8,7
18835,M,B,R,0,2017-09-16,2018-04-20,10,9
18836,M,E,A,9,2017-12-15,2018-12-18,7,16
18837,M,C,A,17,2017-06-02,2018-09-23,5,8
18838,F,A,W,11,2017-06-07,2018-09-14,11,13
18839,N,C,T,13,2017-05-24,2018-07-27,8,9
18840,F,C,C,3,2017-08-23,2018-04-16,14,14
18841,M,C,R,0,2017-03-22,2018-05-08,12,5
18842,M,B,A,1,2017-05-20,2018-03-11,14,12
18843,F,A,A,9,2017-11-11,2018-10-08,6,11
18844,F,A,W,8,2017-07-25,2018-10-15,10,4
18845,M,C,W,3,2017-02-23,2018-01-13,10,11
18846,F,B,W,0,2017-07-07,2018-03-09,7,4
18847,F,B,A,7,2017-09-03,2018-07-27,12,9
18848,M,A,W,9,2017-01-14,2018-04-03,8,11
18849,M,A,W,1,2017-05-26,2018-08-26,7,20
18850,N,B,W,7,2017-05-21,2018-07-07,10,14
18851,M,A,R,19,2017-10-16,2018-10-23,13,8
18852,M,A,W,1,2017-10-18,2018-11-19,13,9
18853,F,B,T,19,2017-07-03,2018-07-10,10,13
18854,F,B,W,17,2017-01-10,2018-04-10,10,5
18855,F,C,T,3,2017-10-19,2018-11-11,4,8
18856,M,B,A,7,2017-08-23,2018-11-19,1,7
18857,M,A,A,2,2017-09-08,2018-07-05,8,13
18858,M,A,T,14,2017-09-10,2018-01-02,13,18
18859,M,B,W,3,2017-05-14,2018-06-11,6,12
18860,M,A,R,9,2017-05-10,2018-06-14,11,11
18861,N,C,T,12,2017-03-31,2018-05-07,8,5
18862,M,A,T,8,2017-07-25,2018-05-16,8,9
18863,M,B,C,10,2017-09-08,2018-08-30,10,10
18864,F,A,C,2,2017-12-30,2018-05-26,12,7
18865,M,C,T,13,2017-04-09,2018-09-04,9,12
18866,F,A,C,9,2017-01-03,2018-11-09,10,14
18867,F,B,C,6,2017-03-13,2018-05-20,14,10
18868,M,B,C,17,2017-08-27,2018-12-26,10,17
18869,N,B,W,7,2017-05-20,2018-05-23,8,13
18870,M,A,T,15,2017-06-13,2018-05-21,11,10
18871,M,D,T,8,2017-02-05,2018-05-26,8,9
18872,F,B,H,14,2017-04-30,2018-12-13,13,12
18873,M,D,T,6,2017-02-14,2018-03-08,14,7
18874,N,A,A,18,2017-05-19,2018-10-06,10,6
18875,F,C,W,3,2017-02-24,2018-08-19,7,8
18876,M,A,A,11,2017-05-31,2018-05-02,11,14
18877,M,D,W,18,2017-02-26,2018-07-14,10,5
18878,M,D,W,17,2017-05-17,2018-03-05,9,10
18879,M,D,A,14,2017-02-24,2018-05-20,12,10
18880,F,A,W,9,2017-05-18,2018-09-14,10,14
18881,F,E,C,11,2017-06-16,2018-11-26,8,8
18882,F,D,W,4,2017-05-03,2018-04-24,15,6
18883,F,A,W,13,2017-05-07,2018-05-18,7,6
18884,M,A,W,3,2017-03-26,2018-02-03,8,11
18885,F,B,W,16,2017-12-01,2018-09-20,13,6
18886,F,B,W,19,2017-02-02,2018-05-15,6,6
18887,F,A,A,2,2017-02-19,2018-08-21,5,8
18888,F,C,A,7,2017-02-08,2018-05-18,10,14
18889,M,C,W,18,2017-01-27,2018-08-08,8,10
18890,M,B,C,12,2017-04-24,2018-10-07,6,8
18891,M,B,T,8,2017-04-02,2018-06-02,12,11
18892,N,D,W,19,2017-11-22,2018-10-04,3,8
18893,F,D,W,3,2017-03-09,2018-01-24,11,9
18894,M,C,W,4,2017-03-16,2018-08-11,10,9
18895,F,C,R,7,2017-02-18,2018-07-18,8,6
18896,M,A,C,6,2017-09-25,2018-06-06,13,18
18897,F,E,W,7,2017-08-02,2018-06-28,15,14
18898,F,C,C,4,2017-05-17,2018-02-28,14,12
18899,M,C,C,10,2017-12-06,2018-03-04,17,16
18900,M,B,H,18,2017-06-03,2018-07-20,15,5
18901,M,A,T,8,2017-04-13,2018-04-15,13,6
18902,F,D,W,5,2017-08-27,2018-04-28,6,11
18903,M,A,A,6,2017-09-19,2018-10-18,12,9
18904,M,B,A,19,2017-07-15,2018-04-25,4,4
18905,F,D,W,8,2017-01-20,2018-05-09,6,14
18906,M,B,R,2,2017-01-16,2018-11-24,10,7
18907,F,A,W,3,2017-02-08,2018-04-10,11,12
18908,F,E,T,7,2017-08-11,2018-02-15,9,7
18909,M,B,A,17,2017-01-04,2018-03-14,10,11
18910,N,B,A,12,2017-10-10,2018-01-27,8,9
18911,M,B,W,14,2017-11-24,2018-06-02,3,10
18912,F,B,W,10,2017-06-26,2018-04-04,11,3
18913,M,C,W,19,2017-12-05,2018-06-22,11,13
18914,M,C,C,15,2017-12-16,2018-02-08,12,14
18915,M,D,T,15,2017-03-29,2018-01-16,14,14
18916,M,A,W,19,2017-07-29,2018-12-05,11,11
18917,F,C,W,5,2017-07-15,2018-09-23,11,10
18918,M,C,C,14,2017-09-24,2018-06-26,6,14
18919,M,C,W,14,2017-10-02,2018-10-05,8,11
18920,M,A,C,4,2017-07-25,2018-12-28,11,8
18921,F,C,W,11,2017-06-21,2018-07-31,10,9
18922,F,B,T,9,2017-10-04,2018-05-07,9,8
18923,M,A,C,14,2017-01-03,2018-10-18,16,9
18924,F,B,T,18,2017-05-23,2018-05-24,7,3
18925,F,C,A,15,2017-12-07,2018-01-24,7,12
18926,F,A,T,12,2017-04-25,2018-11-11,12,11
18927,F,A,T,5,2017-03-19,2018-05-26,11,9
18928,M,B,H,10,2017-09-11,2018-09-05,12,7
18929,M,D,W,9,2017-02-12,2018-12-18,10,6
18930,M,D,T,13,2017-04-07,2018-06-22,8,8
18931,M,B,C,9,2017-02-11,2018-10-01,9,10
18932,M,A,A,11,2017-07-14,2018-12-16,15,13
18933,M,A,C,10,2017-06-11,2018-01-08,8,10
18934,M,A,T,6,2017-09-12,2018-04-21,11,4
18935,F,A,T,18,2017-02-20,2018-08-26,8,13
18936,M,D,H,9,2017-05-16,2018-06-16,12,12
18937,F,D,A,1,2017-12-30,2018-01-10,12,8
18938,M,A,C,5,2017-02-25,2018-08-23,10,6
18939,F,B,R,17,2017-06-09,2018-12-13,12,7
18940,F,B,C,11,2017-07-16,2018-11-06,13,11
18941,M,E,C,16,2017-02-10,2018-06-30,14,7
18942,F,A,T,15,2017-07-09,2018-12-10,5,10
18943,F,C,C,19,2017-05-16,2018-03-25,7,12
18944,F,E,W,5,2017-02-05,2018-04-17,11,10
18945,N,A,W,3,2017-10-26,2018-03-18,11,11
18946,F,C,T,3,2017-07-14,2018-09-28,9,7
18947,F,C,C,12,2017-03-30,2018-12-05,8,11
18948,F,B,W,13,2017-01-11,2018-07-03,9,15
18949,F,A,W,4,2017-12-01,2018-07-21,5,6
18950,M,A,W,4,2017-09-26,2018-01-21,10,9
18951,M,D,W,1,2017-12-26,2018-01-22,11,9
18952,N,D,A,3,2017-12-21,2018-04-04,9,12
18953,M,E,A,4,2017-01-31,2018-04-14,10,14
18954,F,B,A,18,2017-04-04,2018-03-13,6,8
18955,N,B,W,7,2017-02-10,2018-05-19,7,8
18956,M,B,W,2,2017-05-19,2018-01-11,8,15
18957,M,D,T,0,2017-06-28,2018-07-22,12,6
18958,M,A,A,1,2017-12-28,2018-05-28,8,7
18959,M,A,T,16,2017-02-08,2018-05-12,9,16
18960,F,A,C,0,2017-07-13,2018-09-10,14,10
18961,M,C,A,5,2017-06-21,2018-01-15,8,8
18962,N,A,R,1,2017-05-11,2018-12-28,7,14
18963,M,B,A,17,2017-01-28,2018-01-23,9,15
18964,M,A,C,5,2017-05-21,2018-12-12,18,5
18965,F,D,C,18,2017-04-17,2018-05-21,8,13
18966,M,D,C,14,2017-02-04,2018-09-20,6,14
18967,F,C,H,18,2017-12-30,2018-07-28,18,17
18968,M,D,H,17,2017-05-16,2018-05-11,12,9
18969,F,B,W,9,2017-03-30,2018-06-05,10,5
18970,F,B,R,15,2017-01-16,2018-07-19,12,9
18971,M,A,T,4,2017-11-11,2018-02-07,8,8
18972,F,B,R,9,2017-02-15,2018-06-05,10,8
18973,F,A,C,14,2017-12-04,2018-12-27,12,12
18974,M,B,W,4,2017-02-19,2018-03-29,12,12
18975,N,B,A,2,2017-05-11,2018-05-17,4,10
18976,F,A,T,8,2017-08-20,2018-07-23,4,7
18977,F,B,T,13,2017-12-20,2018-01-20,12,9
18978,M,B,C,2,2017-12-31,2018-11-15,19,12
18979,F,A,W,17,2017-06-01,2018-12-23,7,11
18980,M,C,A,18,2017-04-28,2018-04-06,12,8
18981,F,A,T,10,2017-10-02,2018-11-29,10,10
18982,M,B,W,7,2017-08-23,2018-05-07,8,11
18983,M,B,W,8,2017-12-27,2018-08-05,12,8
18984,M,A,R,0,2017-10-05,2018-10-31,8,13
18985,F,B,T,16,2017-08-08,2018-08-20,15,7
18986,F,A,A,13,2017-03-01,2018-10-27,13,12
18987,M,B,W,4,2017-09-03,2018-03-11,8,9
18988,M,D,A,11,2017-09-29,2018-04-15,10,7
18989,F,A,A,16,2017-07-12,2018-10-05,3,9
18990,M,C,A,4,2017-09-14,2018-07-07,8,12
18991,N,D,W,5,2017-10-26,2018-10-20,7,15
18992,M,A,W,5,2017-01-29,2018-06-24,8,12
18993,N,B,W,2,2017-01-28,2018-12-16,6,15
18994,F,B,T,15,2017-03-09,2018-04-12,10,13
18995,M,E,C,13,2017-10-15,2018-02-10,6,9
18996,F,C,T,8,2017-02-13,2018-10-05,10,9
18997,F,A,W,7,2017-07-02,2018-04-19,10,8
18998,F,C,W,18,2017-05-11,2018-09-29,9,17
18999,F,A,T,2,2017-06-26,2018-07-09,8,5
19000,F,A,A,14,2017-08-11,2018-04-28,9,9
19001,M,E,H,11,2017-04-01,2018-12-14,10,9
19002,M,C,A,19,2017-11-02,2018-03-17,12,9
19003,M,B,A,15,2017-06-27,2018-03-04,7,9
19004,M,B,T,18,2017-08-21,2018-09-08,5,13
19005,N,B,T,18,2017-10-04,2018-02-06,9,15
19006,M,C,W,13,2017-09-10,2018-06-14,7,10
19007,M,D,T,16,2017-12-17,2018-09-21,8,7
19008,M,C,C,14,2017-08-27,2018-06-20,7,13
19009,N,B,A,13,2017-06-04,2018-02-21,8,10
19010,F,B,A,17,2017-06-06,2018-04-16,13,12
19011,F,A,C,14,2017-02-14,2018-06-16,17,10
19012,M,D,C,11,2017-05-14,2018-07-18,14,10
19013,F,A,W,1,2017-09-07,2018-06-09,11,9
19014,M,E,A,13,2017-05-19,2018-08-26,12,12
19015,F,B,T,11,2017-08-22,2018-05-22,15,7
19016,M,A,T,3,2017-05-31,2018-09-13,8,12
19017,M,B,A,9,2017-04-26,2018-05-27,11,8
19018,M,E,W,13,2017-02-28,2018-06-11,17,7
19019,M,A,T,7,2017-12-22,2018-12-28,11,7
19020,F,B,T,9,2017-05-21,2018-07-21,6,12
19021,F,C,A,16,2017-03-30,2018-05-23,8,11
19022,F,A,T,15,2017-06-24,2018-04-12,14,14
19023,M,B,C,10,2017-06-01,2018-06-24,6,13
19024,M,D,W,15,2017-09-04,2018-05-26,6,6
19025,F,D,W,13,2017-05-10,2018-11-06,14,13
19026,F,C,W,16,2017-07-29,2018-12-20,7,11
19027,F,A,W,3,2017-03-04,2018-11-14,15,14
19028,F,C,W,15,2017-07-21,2018-10-10,11,20
19029,F,C,W,13,2017-06-17,2018-12-18,9,8
19030,F,D,R,7,2017-02-22,2018-02-24,9,15
19031,N,B,W,4,2017-10-11,2018-08-04,12,7
19032,F,A,W,15,2017-01-05,2018-08-02,7,13
19033,F,D,A,7,2017-04-18,2018-07-24,9,13
19034,M,A,T,0,2017-05-18,2018-10-07,9,7
19035,N,B,T,1,2017-02-13,2018-05-14,9,7
19036,F,A,W,13,2017-07-03,2018-12-30,9,12
19037,F,A,T,15,2017-11-27,2018-06-21,13,10
19038,F,A,R,3,2017-04-27,2018-05-18,7,9
19039,F,B,T,15,2017-10-14,2018-11-21,13,8
19040,F,A,W,18,2017-08-05,2018-10-18,10,8
19041,F,C,C,8,2017-11-17,2018-02-14,13,10
19042,M,C,A,16,2017-05-19,2018-07-06,11,13
19043,M,C,C,0,2017-04-11,2018-09-27,11,9
19044,F,C,A,14,2017-01-01,2018-02-20,8,6
19045,M,B,H,12,2017-11-23,2018-05-14,3,10
19046,F,B,R,5,2017-12-17,2018-04-05,11,15
19047,F,D,W,0,2017-07-24,2018-02-15,8,13
19048,M,D,C,11,2017-04-08,2018-06-08,12,10
19049,N,B,A,13,2017-11-10,2018-10-10,13,9
19050,M,C,A,0,2017-03-08,2018-01-07,5,10
19051,M,E,W,1,2017-02-18,2018-11-14,9,13
19052,M,B,W,13,2017-12-10,2018-04-28,11,12
19053,M,A,A,10,2017-10-30,2018-03-29,12,10
19054,F,E,C,2,2017-01-15,2018-08-04,10,15
19055,M,A,A,16,2017-07-16,2018-03-09,10,12
19056,N,A,R,2,2017-12-17,2018-10-02,12,6
19057,M,A,T,11,2017-11-06,2018-10-09,8,4
19058,F,B,R,17,2017-04-07,2018-08-17,14,12
19059,F,A,C,8,2017-05-13,2018-12-02,15,5
19060,F,A,A,6,2017-05-01,2018-01-24,8,12
19061,F,A,W,6,2017-07-21,2018-01-20,11,7
19062,N,C,T,2,2017-03-16,2018-11-13,12,11
19063,F,B,W,13,2017-08-31,2018-09-11,11,12
19064,M,B,R,7,2017-09-03,2018-04-29,5,17
19065,M,A,W,13,2017-07-04,2018-05-24,7,14
19066,F,B,W,12,2017-09-12,2018-11-06,4,15
19067,F,D,W,3,2017-05-02,2018-10-04,11,14
19068,M,C,C,17,2017-03-01,2018-06-11,7,8
19069,F,C,T,7,2017-12-09,2018-01-26,7,10
19070,M,C,R,6,2017-08-01,2018-08-05,11,6
19071,F,D,C,17,2017-08-21,2018-06-24,10,11
19072,F,B,W,15,2017-02-27,2018-07-15,10,9
19073,M,B,W,6,2017-06-25,2018-07-22,6,8
19074,N,E,A,6,2017-01-09,2018-08-04,16,8
19075,F,B,T,18,2017-10-20,2018-08-11,6,9
19076,M,B,W,17,2017-07-14,2018-03-09,6,14
19077,F,C,W,10,2017-09-15,2018-01-16,14,9
19078,M,A,W,7,2017-03-15,2018-12-19,7,12
19079,N,A,A,7,2017-03-19,2018-11-25,14,9
19080,M,A,A,16,2017-12-03,2018-07-01,9,15
19081,F,B,W,6,2017-12-11,2018-09-16,14,8
19082,F,A,W,9,2017-03-07,2018-02-01,11,7
19083,M,D,T,18,2017-12-27,2018-05-17,5,4
19084,F,B,H,4,2017-04-13,2018-04-18,7,13
19085,F,B,W,6,2017-08-13,2018-02-14,9,8
19086,F,A,C,3,2017-03-22,2018-08-06,12,10
19087,F,A,C,11,2017-07-07,2018-07-19,10,13
19088,M,A,W,4,2017-02-02,2018-10-17,9,14
19089,M,B,W,5,2017-09-22,2018-07-19,13,6
19090,F,A,A,1,2017-03-02,2018-10-06,12,16
19091,F,C,A,2,2017-03-18,2018-05-17,11,10
19092,F,B,R,14,2017-01-25,2018-11-17,14,10
19093,M,A,C,14,2017-04-01,2018-05-02,11,5
19094,M,A,A,1,2017-10-11,2018-07-03,13,12
19095,M,A,C,17,2017-01-06,2018-05-24,10,6
19096,M,C,H,9,2017-11-04,2018-10-14,5,7
19097,F,B,A,4,2017-03-01,2018-12-31,10,11
19098,F,B,A,14,2017-09-25,2018-09-08,13,9
19099,M,B,C,6,2017-10-29,2018-04-10,12,9
19100,F,B,C,9,2017-06-24,2018-02-01,12,11
19101,M,A,C,7,2017-08-17,2018-05-14,11,11
19102,N,A,A,3,2017-06-18,2018-04-01,14,7
19103,M,A,W,15,2017-04-22,2018-12-02,10,12
19104,F,A,C,16,2017-04-17,2018-07-30,15,10
19105,M,A,A,5,2017-11-02,2018-10-08,12,15
19106,F,C,R,2,2017-06-15,2018-10-18,10,7
19107,F,E,C,8,2017-11-27,2018-07-14,7,9
19108,M,D,R,3,2017-02-08,2018-07-03,11,11
19109,M,B,T,9,2017-09-03,2018-01-23,8,9
19110,M,B,A,16,2017-04-17,2018-12-16,7,10
19111,M,B,W,15,2017-03-26,2018-03-07,11,12
19112,M,B,W,14,2017-05-19,2018-08-09,8,9
19113,F,E,W,18,2017-09-13,2018-09-01,16,11
19114,M,A,W,16,2017-04-07,2018-08-01,6,9
19115,F,B,H,4,2017-10-23,2018-03-30,10,16
19116,M,C,W,4,2017-03-21,2018-09-14,11,9
19117,M,A,A,10,2017-08-26,2018-06-03,9,12
19118,M,B,A,17,2017-03-06,2018-08-17,18,12
19119,F,A,W,18,2017-10-11,2018-12-10,11,5
19120,M,D,C,2,2017-06-17,2018-04-17,12,8
19121,M,B,A,17,2017-10-24,2018-09-04,11,4
19122,F,A,A,11,2017-03-19,2018-07-14,8,8
19123,M,D,W,4,2017-10-16,2018-09-12,8,11
19124,F,B,C,16,2017-08-15,2018-12-01,8,14
19125,M,E,T,4,2017-02-07,2018-07-18,7,12
19126,M,B,T,7,2017-04-10,2018-07-09,15,11
19127,N,A,A,16,2017-12-27,2018-11-17,10,13
19128,M,D,T,13,2017-07-30,2018-03-01,11,7
19129,M,B,R,11,2017-02-26,2018-08-16,15,15
19130,M,B,T,9,2017-04-17,2018-07-18,9,8
19131,N,D,C,19,2017-06-25,2018-09-06,9,9
19132,M,C,T,16,2017-02-18,2018-05-01,6,10
19133,F,D,C,12,2017-04-20,2018-12-04,7,11
19134,N,C,A,14,2017-09-09,2018-11-18,14,9
19135,F,E,A,12,2017-10-06,2018-10-26,11,11
19136,M,C,T,1,2017-10-26,2018-09-10,10,13
19137,N,B,C,12,2017-09-18,2018-06-06,9,12
19138,F,B,R,15,2017-03-22,2018-11-13,15,8
19139,M,A,T,12,2017-07-18,2018-04-11,10,9
19140,M,B,A,5,2017-05-27,2018-02-16,11,7
19141,F,C,T,17,2017-03-13,2018-09-30,13,8
19142,F,E,C,3,2017-09-23,2018-10-29,12,7
19143,M,B,C,14,2017-02-23,2018-08-10,8,4
19144,N,C,R,0,2017-06-12,2018-08-06,11,13
19145,F,C,C,15,2017-08-19,2018-05-30,12,8
19146,F,A,W,6,2017-07-11,2018-01-21,10,12
19147,M,D,C,15,2017-10-07,2018-04-21,7,11
19148,M,B,T,8,2017-10-16,2018-07-14,11,12
19149,F,B,R,6,2017-05-26,2018-10-23,7,13
19150,F,D,T,8,2017-02-25,2018-02-23,9,14
19151,F,A,A,1,2017-02-28,2018-11-23,11,7
19152,N,E,R,17,2017-08-09,2018-10-05,4,9
19153,M,A,W,13,2017-09-18,2018-12-28,11,3
19154,M,A,T,17,2017-12-22,2018-12-21,9,11
19155,F,D,W,17,2017-05-04,2018-07-11,9,8
19156,F,B,R,10,2017-01-27,2018-06-27,14,15
19157,M,D,T,17,2017-10-20,2018-10-06,17,10
19158,F,A,T,9,2017-02-12,2018-10-14,5,10
19159,F,B,W,19,2017-06-15,2018-12-04,7,9
19160,N,B,H,17,2017-11-25,2018-02-20,14,7
19161,N,A,T,7,2017-08-04,2018-11-20,10,8
19162,F,A,C,14,2017-12-16,2018-06-22,6,10
19163,M,D,R,17,2017-01-20,2018-06-25,8,9
19164,F,E,R,7,2017-06-01,2018-09-11,9,12
19165,F,D,C,12,2017-07-07,2018-01-29,14,5
19166,M,C,H,5,2017-01-30,2018-09-01,12,9
19167,M,B,T,1,2017-02-26,2018-01-15,8,7
19168,M,C,A,19,2017-09-13,2018-11-09,11,7
19169,M,A,R,2,2017-06-02,2018-10-27,9,15
19170,F,A,A,13,2017-09-22,2018-12-09,9,11
19171,F,A,C,14,2017-12-29,2018-09-08,4,9
19172,F,D,T,3,2017-03-30,2018-06-02,11,5
19173,M,B,C,2,2017-08-24,2018-04-23,11,5
19174,M,A,T,6,2017-11-04,2018-08-27,12,7
19175,M,A,A,11,2017-09-22,2018-01-22,14,11
19176,F,A,T,3,2017-03-23,2018-04-23,14,9
19177,M,B,T,11,2017-03-29,2018-02-18,14,4
19178,F,D,C,9,2017-12-24,2018-06-09,11,7
19179,F,A,T,8,2017-11-19,2018-09-05,13,9
19180,F,C,R,4,2017-12-14,2018-06-04,6,6
